Code,Netflix_Tag,Tags
https://www.netflix.com/title/80230399,"""Action Thrillers""",kidnapped
https://www.netflix.com/title/80230399,"""Action Thrillers""",son
https://www.netflix.com/title/80230399,"""Action Thrillers""",.
https://www.netflix.com/title/80230399,"""Action Thrillers""",hardened
https://www.netflix.com/title/80230399,"""Action Thrillers""",mercenary
https://www.netflix.com/title/80230399,"""Action Thrillers""",'
https://www.netflix.com/title/80230399,"""Action Thrillers""",drug
https://www.netflix.com/title/80230399,"""Action Thrillers""",lord
https://www.netflix.com/title/80230399,"""Action Thrillers""",'
https://www.netflix.com/title/80230399,"""Action Thrillers""",searching
https://www.netflix.com/title/80230399,"""Action Thrillers""",race
https://www.netflix.com/title/80230399,"""Action Thrillers""",mission
https://www.netflix.com/title/80230399,"""Action Thrillers""",becomes
https://www.netflix.com/title/80230399,"""Action Thrillers""",'
https://www.netflix.com/title/80230399,"""Action Thrillers""",survive
https://www.netflix.com/title/80230399,"""Action Thrillers""",soul
https://www.netflix.com/title/80230399,"""Action Thrillers""",sent
https://www.netflix.com/title/80230399,"""Action Thrillers""",rescue
https://www.netflix.com/title/80230399,"""Action Thrillers""",bangladesh
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",two
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",boston
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",police
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",officers
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",.
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",sinister
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",conspiracy
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",tied
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",aspiring
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",fighter
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",hawk
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",uncover
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",teams
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",spenser
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",ex
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",deaths
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",cop
https://www.netflix.com/title/81005492,"""Crime Action & Adventure""",con
https://www.netflix.com/title/81002747,"""Comedies""",brooklyn
https://www.netflix.com/title/81002747,"""Comedies""",teen
https://www.netflix.com/title/81002747,"""Comedies""",miles
https://www.netflix.com/title/81002747,"""Comedies""",morales
https://www.netflix.com/title/81002747,"""Comedies""",gets
https://www.netflix.com/title/81002747,"""Comedies""",dimension
https://www.netflix.com/title/81002747,"""Comedies""",counterparts
https://www.netflix.com/title/81002747,"""Comedies""",.
https://www.netflix.com/title/81002747,"""Comedies""",radioactive
https://www.netflix.com/title/81002747,"""Comedies""",spider
https://www.netflix.com/title/81002747,"""Comedies""",crash
https://www.netflix.com/title/81002747,"""Comedies""",course
https://www.netflix.com/title/81002747,"""Comedies""",web
https://www.netflix.com/title/81002747,"""Comedies""",slinging
https://www.netflix.com/title/81002747,"""Comedies""",bitten
https://www.netflix.com/title/81002747,"""Comedies""",alternate
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",stop
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",intergalactic
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",sociopath
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",thanos
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",universe
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",.
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",superheroes
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",amass
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",infinity
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",stones
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",full
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",set
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",wiping
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",life
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",half
https://www.netflix.com/title/80219127,"""Blockbuster Sci-Fi & Fantasy""",acquiring
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",supposedly
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",impenetrable
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",federal
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",reserve
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",faces
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",highly
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",skilled
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",crew
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",bank
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",robbers
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",plotting
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",.
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",cops
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",.
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",l
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",.
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",elite
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",unit
https://www.netflix.com/title/80196448,"""Crime Action & Adventure""",heist
https://www.netflix.com/title/81001887,"""Action Thrillers""",tech
https://www.netflix.com/title/81001887,"""Action Thrillers""",billionaire
https://www.netflix.com/title/81001887,"""Action Thrillers""",recruits
https://www.netflix.com/title/81001887,"""Action Thrillers""",brutal
https://www.netflix.com/title/81001887,"""Action Thrillers""",dictator
https://www.netflix.com/title/81001887,"""Action Thrillers""",.
https://www.netflix.com/title/81001887,"""Action Thrillers""",international
https://www.netflix.com/title/81001887,"""Action Thrillers""",operatives
https://www.netflix.com/title/81001887,"""Action Thrillers""",bloody
https://www.netflix.com/title/81001887,"""Action Thrillers""",mission
https://www.netflix.com/title/81001887,"""Action Thrillers""",team
https://www.netflix.com/title/81001887,"""Action Thrillers""",take
https://www.netflix.com/title/81001887,"""Action Thrillers""",faking
https://www.netflix.com/title/81001887,"""Action Thrillers""",death
https://www.netflix.com/title/81001887,"""Action Thrillers""",bold
https://www.netflix.com/title/80190284,"""Action Thrillers""",secret
https://www.netflix.com/title/80190284,"""Action Thrillers""",service
https://www.netflix.com/title/80190284,"""Action Thrillers""",agent
https://www.netflix.com/title/80190284,"""Action Thrillers""",mike
https://www.netflix.com/title/80190284,"""Action Thrillers""",banning
https://www.netflix.com/title/80190284,"""Action Thrillers""",life
https://www.netflix.com/title/80190284,"""Action Thrillers""",.
https://www.netflix.com/title/80190284,"""Action Thrillers""",deadly
https://www.netflix.com/title/80190284,"""Action Thrillers""",attack
https://www.netflix.com/title/80190284,"""Action Thrillers""",run
https://www.netflix.com/title/80190284,"""Action Thrillers""",president
https://www.netflix.com/title/80190284,"""Action Thrillers""",framed
https://www.netflix.com/title/80190284,"""Action Thrillers""",forced
https://www.netflix.com/title/80190284,"""Action Thrillers""",crossfire
https://www.netflix.com/title/80190284,"""Action Thrillers""",caught
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",las
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",vegas
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",cop
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",attempts
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",heist
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",goes
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",horribly
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",wrong
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",son
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",.
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",drug
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",shipment
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",casino
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",kingpin
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",rob
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",leading
https://www.netflix.com/title/80134513,"""Crime Action & Adventure""",kidnap
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",eccentric
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",inventor
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",doc
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",brown
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",turns
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",young
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",friend
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",time
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",machine
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",past
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",.
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",marty
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",mcfly
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",inadvertently
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",sends
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",30
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",years
https://www.netflix.com/title/60010110,"""Time Travel Sci-Fi & Fantasy""",delorean
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",five
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",former
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",special
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",forces
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",operatives
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",reunite
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",unintended
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",consequences
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",.
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",drug
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",lord
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",'
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",unleashing
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",tested
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",steal
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",loyalties
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",fortune
https://www.netflix.com/title/80192187,"""Crime Action & Adventure""",chain
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",traveling
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",duo
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",head
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",mcfly
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",family
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",woes
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",bud
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",.
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",1985
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",blockbuster
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",time
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",sequel
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",nip
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",marty
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",doc
https://www.netflix.com/title/60010111,"""Time Travel Sci-Fi & Fantasy""",2015
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",miami
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",cops
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",mike
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",lowrey
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",marcus
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",burnett
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",return
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",internal
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",conflict
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",.
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",mobster
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",war
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",florida
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",amid
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",ecstasy
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",flows
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",cuban
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",cartel
https://www.netflix.com/title/60029167,"""Crime Action & Adventure""",investigate
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",tackle
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",real
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",police
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",work
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",.
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",new
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",york
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",cops
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",allen
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",big
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",break
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",finally
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",gives
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",lowly
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",desk
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",jockeys
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",terry
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",toil
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",obscurity
https://www.netflix.com/title/70127228,"""Crime Action & Adventure""",chance
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",divorced
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",dad
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",desperately
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",attempts
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",natural
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",disasters
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",threatens
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",doomsday
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",thriller
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",.
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",world
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",save
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",flood
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",family
https://www.netflix.com/title/70108779,"""Blockbuster Sci-Fi & Fantasy""",destroy
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",earnest
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",day
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",laborer
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",considers
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",using
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",sick
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",mother
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",.
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",powered
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",people
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",outlawed
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",abilities
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",super
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",save
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",ostracized
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",money
https://www.netflix.com/title/81194641,"""Independent Action & Adventure""",city
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",two
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",factions
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",involving
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",cop
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",gets
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",roped
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",turf
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",war
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",rival
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",.
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",family
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",'
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",brother
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",'
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",murder
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",investigating
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",ex
https://www.netflix.com/title/60000396,"""Crime Action & Adventure""",daughter
https://www.netflix.com/title/80185765,"""Action Thrillers""",take
https://www.netflix.com/title/80185765,"""Action Thrillers""",vengeance
https://www.netflix.com/title/80185765,"""Action Thrillers""",.
https://www.netflix.com/title/80185765,"""Action Thrillers""",sullen
https://www.netflix.com/title/80185765,"""Action Thrillers""",restaurateur
https://www.netflix.com/title/80185765,"""Action Thrillers""",seeks
https://www.netflix.com/title/80185765,"""Action Thrillers""",travels
https://www.netflix.com/title/80185765,"""Action Thrillers""",terrorists
https://www.netflix.com/title/80185765,"""Action Thrillers""",responsible
https://www.netflix.com/title/80185765,"""Action Thrillers""",killed
https://www.netflix.com/title/80185765,"""Action Thrillers""",ireland
https://www.netflix.com/title/80185765,"""Action Thrillers""",identities
https://www.netflix.com/title/80185765,"""Action Thrillers""",daughter
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",werewolves
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",known
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",vampire
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",suspects
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",mortal
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",enemies
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",love
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",.
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",human
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",.
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",targeting
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",shadows
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",lycans
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",finds
https://www.netflix.com/title/60031210,"""Crime Action & Adventure""",falling
https://www.netflix.com/title/80220009,"""Comedies""",inept
https://www.netflix.com/title/80220009,"""Comedies""",detroit
https://www.netflix.com/title/80220009,"""Comedies""",cop
https://www.netflix.com/title/80220009,"""Comedies""",must
https://www.netflix.com/title/80220009,"""Comedies""",team
https://www.netflix.com/title/80220009,"""Comedies""",mouthed
https://www.netflix.com/title/80220009,"""Comedies""",young
https://www.netflix.com/title/80220009,"""Comedies""",son
https://www.netflix.com/title/80220009,"""Comedies""",criminal
https://www.netflix.com/title/80220009,"""Comedies""",conspiracy
https://www.netflix.com/title/80220009,"""Comedies""",.
https://www.netflix.com/title/80220009,"""Comedies""",bonding
https://www.netflix.com/title/80220009,"""Comedies""",time
https://www.netflix.com/title/80220009,"""Comedies""",uncovers
https://www.netflix.com/title/80220009,"""Comedies""",girlfriend
https://www.netflix.com/title/80220009,"""Comedies""",'
https://www.netflix.com/title/80220009,"""Comedies""",first
https://www.netflix.com/title/80220009,"""Comedies""",crack
https://www.netflix.com/title/80220009,"""Comedies""",foul
https://www.netflix.com/title/80182951,"""Action Thrillers""",grad
https://www.netflix.com/title/80182951,"""Action Thrillers""",student
https://www.netflix.com/title/80182951,"""Action Thrillers""",mitch
https://www.netflix.com/title/80182951,"""Action Thrillers""",rapp
https://www.netflix.com/title/80182951,"""Action Thrillers""",suffers
https://www.netflix.com/title/80182951,"""Action Thrillers""",vengeance
https://www.netflix.com/title/80182951,"""Action Thrillers""",catches
https://www.netflix.com/title/80182951,"""Action Thrillers""",tragic
https://www.netflix.com/title/80182951,"""Action Thrillers""",loss
https://www.netflix.com/title/80182951,"""Action Thrillers""",terrorist
https://www.netflix.com/title/80182951,"""Action Thrillers""",attack
https://www.netflix.com/title/80182951,"""Action Thrillers""",minded
https://www.netflix.com/title/80182951,"""Action Thrillers""",thirst
https://www.netflix.com/title/80182951,"""Action Thrillers""",cia
https://www.netflix.com/title/80182951,"""Action Thrillers""",.
https://www.netflix.com/title/80182951,"""Action Thrillers""",single
https://www.netflix.com/title/80182951,"""Action Thrillers""",interest
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",werewolf
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",hybrid
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",michael
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",learn
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",vampire
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",warrior
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",selene
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",patrician
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",death
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",dealers
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",barbarous
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",lycans
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",.
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",ongoing
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",war
https://www.netflix.com/title/70042678,"""Action Sci-Fi & Fantasy""",history
https://www.netflix.com/title/834585,"""Action Thrillers""",small
https://www.netflix.com/title/834585,"""Action Thrillers""",town
https://www.netflix.com/title/834585,"""Action Thrillers""",via
https://www.netflix.com/title/834585,"""Action Thrillers""",infectious
https://www.netflix.com/title/834585,"""Action Thrillers""",disease
https://www.netflix.com/title/834585,"""Action Thrillers""",enters
https://www.netflix.com/title/834585,"""Action Thrillers""",doctors
https://www.netflix.com/title/834585,"""Action Thrillers""",races
https://www.netflix.com/title/834585,"""Action Thrillers""",antidote
https://www.netflix.com/title/834585,"""Action Thrillers""",.
https://www.netflix.com/title/834585,"""Action Thrillers""",team
https://www.netflix.com/title/834585,"""Action Thrillers""",stop
https://www.netflix.com/title/834585,"""Action Thrillers""",spread
https://www.netflix.com/title/834585,"""Action Thrillers""",monkey
https://www.netflix.com/title/834585,"""Action Thrillers""",find
https://www.netflix.com/title/834585,"""Action Thrillers""",clock
https://www.netflix.com/title/60001044,"""Period Pieces""",cruel
https://www.netflix.com/title/60001044,"""Period Pieces""",british
https://www.netflix.com/title/60001044,"""Period Pieces""",officer
https://www.netflix.com/title/60001044,"""Period Pieces""",brings
https://www.netflix.com/title/60001044,"""Period Pieces""",past
https://www.netflix.com/title/60001044,"""Period Pieces""",war
https://www.netflix.com/title/60001044,"""Period Pieces""",hero
https://www.netflix.com/title/60001044,"""Period Pieces""",land
https://www.netflix.com/title/60001044,"""Period Pieces""",--
https://www.netflix.com/title/60001044,"""Period Pieces""",door
https://www.netflix.com/title/60001044,"""Period Pieces""",.
https://www.netflix.com/title/60001044,"""Period Pieces""",american
https://www.netflix.com/title/60001044,"""Period Pieces""",revolution
https://www.netflix.com/title/60001044,"""Period Pieces""",widower
https://www.netflix.com/title/60001044,"""Period Pieces""",wants
https://www.netflix.com/title/60001044,"""Period Pieces""",peace
https://www.netflix.com/title/60001044,"""Period Pieces""",live
https://www.netflix.com/title/60001044,"""Period Pieces""",farm
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",miami
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",narcotics
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",cops
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",must
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",pull
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",witness
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",.
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",master
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",crook
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",hefty
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",supply
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",convincing
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",act
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",pursuing
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",protect
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",pair
https://www.netflix.com/title/269880,"""Crime Action & Adventure""",heroin
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",astonishingly
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",powerful
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",aliens
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",.
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",skillful
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",staff
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",sergeant
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",gutsy
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",marines
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",fights
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",protect
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",platoon
https://www.netflix.com/title/70138789,"""Alien Sci-Fi""",led
